order,Time Completed,Event ID,Move Kind,Unit Category,Unit Nbr,From Position,From Slot,To Position,To Slot,Che-Put,Unit Arrival Postion,Unit O/B Actual Visit,Unit POD,Unit POL,Unit Type Height,Unit Type Length,Unit Type ISO,Unit Weight (kg),Unit Position,from_yard,from_bay,from_col,from_layer,Ship_id,to_bay,to_col,to_layer,cluster
0,25-03-13 0959,UNIT_YARD_MOVE,LOAD,EXPRT,SNBU2262858,Y-TSCT-2A7508.5,2A7508.5,Y-TSCT-Q05,2AA75,R321,T-TJCD0075-3 (TQ),YIS3_000,PHMNL,CNTSN,NOM86,NOM20,22G1,29185,V-YIS3_000-130502,2A,75,8,5,V-YIS3_000,13,5,2,2
1,25-03-13 1001,UNIT_YARD_MOVE,LOAD,EXPRT,SNBU2330660,Y-TSCT-2A7508.4,2A7508.4,Y-TSCT-Q05,2AA75,R321,T-TJCA9919-2 (TQ),YIS3_000,PHMNL,CNTSN,NOM86,NOM20,22G1,30100,V-YIS3_000-150502,2A,75,8,4,V-YIS3_000,15,5,2,2
2,25-03-13 1003,UNIT_YARD_MOVE,LOAD,EXPRT,FCIU5574763,Y-TSCT-2A7507.5,2A7507.5,Y-TSCT-Q05,2AA75,R321,T-TJCD0937-3 (TQ),YIS3_000,PHMNL,CNTSN,NOM86,NOM20,22G1,29180,V-YIS3_000-130302,2A,75,7,5,V-YIS3_000,13,3,2,2
3,25-03-13 1005,UNIT_YARD_MOVE,LOAD,EXPRT,SNCU2955590,Y-TSCT-2A7507.4,2A7507.4,Y-TSCT-Q05,2AA75,R321,T-TJC95297-3 (TQ),YIS3_000,PHMNL,CNTSN,NOM86,NOM20,22G1,29130,V-YIS3_000-150302,2A,75,7,4,V-YIS3_000,15,3,2,2
4,25-03-13 1013,UNIT_YARD_MOVE,LOAD,EXPRT,FCIU6225684,Y-TSCT-2A7506.4,2A7506.4,Y-TSCT-Q05,2AA75,R321,T-TJCA9919-2 (TQ),YIS3_000,PHMNL,CNTSN,NOM86,NOM20,22G1,30100,V-YIS3_000-130602,2A,75,6,4,V-YIS3_000,13,6,2,2
5,25-03-13 1015,UNIT_YARD_MOVE,LOAD,EXPRT,SNBU2441679,Y-TSCT-2A7506.3,2A7506.3,Y-TSCT-Q05,2AA75,R321,T-TJCD0867-3 (TQ),YIS3_000,PHMNL,CNTSN,NOM86,NOM20,22G1,29260,V-YIS3_000-150602,2A,75,6,3,V-YIS3_000,15,6,2,2
6,25-03-13 1016,UNIT_YARD_MOVE,LOAD,EXPRT,TEMU5829197,Y-TSCT-2A7508.3,2A7508.3,Y-TSCT-Q05,2AA75,R321,T-TJC95297-3 (TQ),YIS3_000,PHMNL,CNTSN,NOM86,NOM20,22G1,29200,V-YIS3_000-130504,2A,75,8,3,V-YIS3_000,13,5,4,2
7,25-03-13 1018,UNIT_YARD_MOVE,LOAD,EXPRT,SNBU2334351,Y-TSCT-2A7508.2,2A7508.2,Y-TSCT-Q05,2AA75,R321,T-TJCK2382-2 (TQ),YIS3_000,PHMNL,CNTSN,NOM86,NOM20,22G1,29100,V-YIS3_000-150504,2A,75,8,2,V-YIS3_000,15,5,4,2
8,25-03-13 1020,UNIT_YARD_MOVE,LOAD,EXPRT,SNBU2438314,Y-TSCT-2A7507.3,2A7507.3,Y-TSCT-Q05,2AA75,R321,T-TJC97061-3 (TQ),YIS3_000,PHMNL,CNTSN,NOM86,NOM20,22G1,29260,V-YIS3_000-130304,2A,75,7,3,V-YIS3_000,13,3,4,2
9,25-03-13 1022,UNIT_YARD_MOVE,LOAD,EXPRT,SLPU2004010,Y-TSCT-2A7507.2,2A7507.2,Y-TSCT-Q05,2AA75,R321,T-TJC97799-3 (TQ),YIS3_000,PHMNL,CNTSN,NOM86,NOM20,22G1,29130,V-YIS3_000-150304,2A,75,7,2,V-YIS3_000,15,3,4,2
