order,Time Completed,Event ID,Move Kind,Unit Category,Unit Nbr,From Position,From Slot,To Position,To Slot,Che-Put,Unit Arrival Postion,Unit O/B Actual Visit,Unit POD,Unit POL,Unit Type Height,Unit Type Length,Unit Type ISO,Unit Weight (kg),Unit Position,from_yard,from_bay,from_col,from_layer,Ship_id,to_bay,to_col,to_layer,cluster
0,25-02-16 1031,UNIT_YARD_MOVE,LOAD,EXPRT,NSSU7128522,Y-TSCT-2A4611.1,2A4611.1,Y-TSCT-Q06,2AA46,R322,T-TJCK2002-2 (TQ),SHANC2_000,JPNTA,CNTSN,NOM96,NOM40,45G1,26200,V-SHANC2_000-020002,2A,46,11,1,V-SHANC2_000,2,0,2,1
1,25-02-16 1048,UNIT_YARD_MOVE,LOAD,EXPRT,TGBU4580474,Y-TSCT-2A4609.2,2A4609.2,Y-TSCT-Q06,2AA46,R322,T-TJCB8678-2 (TQ),SHANC2_000,KRPUS,CNTSN,NOM96,NOM40,45G1,13971,V-SHANC2_000-140782,2A,46,9,2,V-SHANC2_000,14,7,82,1
2,25-02-16 1108,UNIT_YARD_MOVE,LOAD,EXPRT,BMOU6030030,Y-TSCT-2A4609.1,2A4609.1,Y-TSCT-Q05,2AA46,R322,T-TJC55102-2 (TQ),SHANC2_000,KRPUS,CNTSN,NOM96,NOM40,45G1,16002,V-SHANC2_000-220782,2A,46,9,1,V-SHANC2_000,22,7,82,1
3,25-02-16 1132,UNIT_YARD_MOVE,LOAD,EXPRT,NSSU7063247,Y-TSCT-2A4607.2,2A4607.2,Y-TSCT-Q05,2AA46,R322,T-TJC68775-2 (TQ),SHANC2_000,KRPUS,CNTSN,NOM96,NOM40,45G1,7790,V-SHANC2_000-220786,2A,46,7,2,V-SHANC2_000,22,7,86,1
4,25-02-16 1136,UNIT_YARD_MOVE,LOAD,EXPRT,FCIU7126011,Y-TSCT-2A4606.2,2A4606.2,Y-TSCT-Q05,2AA46,R322,T-TJC97050-2 (TQ),SHANC2_000,KRPUS,CNTSN,NOM96,NOM40,45G1,7580,V-SHANC2_000-220586,2A,46,6,2,V-SHANC2_000,22,5,86,1
5,25-02-16 1146,UNIT_YARD_MOVE,LOAD,EXPRT,NSSU7049188,Y-TSCT-2A4607.1,2A4607.1,Y-TSCT-Q05,2AA46,R322,T-TJC22808-2 (TQ),SHANC2_000,KRPUS,CNTSN,NOM96,NOM40,45G1,8391,V-SHANC2_000-220386,2A,46,7,1,V-SHANC2_000,22,3,86,1
6,25-02-16 1154,UNIT_YARD_MOVE,LOAD,EXPRT,WBPU7080804,Y-TSCT-2A4606.1,2A4606.1,Y-TSCT-Q05,2AA46,R322,T-TJCB8678-2 (TQ),SHANC2_000,KRPUS,CNTSN,NOM96,NOM40,45G1,8110,V-SHANC2_000-220186,2A,46,6,1,V-SHANC2_000,22,1,86,1
7,25-02-16 1224,UNIT_YARD_MOVE,LOAD,EXPRT,GCXU5937352,Y-TSCT-2A4603.1,2A4603.1,Y-TSCT-Q05,2AA46,R322,T-TJCF1922-2 (TQ),SHANC2_000,KRPUS,CNTSN,NOM96,NOM40,45G1,28500,V-SHANC2_000-260084,2A,46,3,1,V-SHANC2_000,26,0,84,1
8,25-02-16 1231,UNIT_YARD_MOVE,LOAD,EXPRT,ULCU5012622,Y-TSCT-2A4604.3,2A4604.3,Y-TSCT-Q05,2AA46,R322,T-TJCD3681-2 (TQ),SHANC2_000,KRPUS,CNTSN,NOM96,NOM40,45G1,30165,V-SHANC2_000-260284,2A,46,4,3,V-SHANC2_000,26,2,84,1
9,25-02-16 1235,UNIT_YARD_MOVE,LOAD,EXPRT,BEAU4877973,Y-TSCT-2A4604.2,2A4604.2,Y-TSCT-Q05,2AA46,R321,T-TJCK2050-2 (TQ),SHANC2_000,KRPUS,CNTSN,NOM96,NOM40,45G1,31812,V-SHANC2_000-260484,2A,46,4,2,V-SHANC2_000,26,4,84,1
10,25-02-16 1236,UNIT_YARD_MOVE,LOAD,EXPRT,NSSU7122139,Y-TSCT-2A4604.1,2A4604.1,Y-TSCT-Q05,2AA46,R321,T-TJCF1096-2 (TQ),SHANC2_000,KRPUS,CNTSN,NOM96,NOM40,45G1,28900,V-SHANC2_000-260684,2A,46,4,1,V-SHANC2_000,26,6,84,1
11,25-02-16 1245,UNIT_YARD_MOVE,LOAD,EXPRT,KMTU9355057,Y-TSCT-2A4605.2,2A4605.2,Y-TSCT-Q05,2AA46,R322,T-TJA02361D-2 (TQ),SHANC2_000,KRPUS,CNTSN,NOM96,NOM40,45G1,24480,V-SHANC2_000-260884,2A,46,5,2,V-SHANC2_000,26,8,84,1
