order,Time Completed,Event ID,Move Kind,Unit Category,Unit Nbr,From Position,From Slot,To Position,To Slot,Che-Put,Unit Arrival Postion,Unit O/B Actual Visit,Unit POD,Unit POL,Unit Type Height,Unit Type Length,Unit Type ISO,Unit Weight (kg),Unit Position,from_yard,from_bay,from_col,from_layer,Ship_id,to_bay,to_col,to_layer,cluster
0,25-02-18 0218,UNIT_YARD_MOVE,LOAD,EXPRT,ONEU0698325,Y-TSCT-1A3004.1,1A3004.1,Y-TSCT-Q01,1AA30,R312,T-TJA02262D-2 (TQ),YONGL_013,KRPU2,CNTSN,NOM96,NOM40,45G1,28634,V-YONGL_013-480382,1A,30,4,1,V-YONGL_013,48,3,82,0
1,25-02-18 0222,UNIT_YARD_MOVE,LOAD,EXPRT,TCLU9544214,Y-TSCT-1A3001.1,1A3001.1,Y-TSCT-Q01,1AA30,R312,T-TJC91361-2 (TQ),YONGL_013,KRPU2,CNTSN,NOM96,NOM40,45G1,32008,V-YONGL_013-480182,1A,30,1,1,V-YONGL_013,48,1,82,0
2,25-02-18 0224,UNIT_YARD_MOVE,LOAD,EXPRT,TRHU4216050,Y-TSCT-1A3002.1,1A3002.1,Y-TSCT-Q01,1AA30,R312,T-TJCG2606-2 (TQ),YONGL_013,KRPU2,CNTSN,NOM96,NOM40,45G1,31868,V-YONGL_013-480282,1A,30,2,1,V-YONGL_013,48,2,82,0
3,25-02-18 0226,UNIT_YARD_MOVE,LOAD,EXPRT,FDCU0430589,Y-TSCT-1A3003.1,1A3003.1,Y-TSCT-Q01,1AA30,R312,T-TJC10118-2 (TQ),YONGL_013,KRPU2,CNTSN,NOM96,NOM40,45G1,27550,V-YONGL_013-480482,1A,30,3,1,V-YONGL_013,48,4,82,0
4,25-02-17 1517,UNIT_YARD_MOVE,LOAD,EXPRT,FCIU6666036,Y-TSCT-2A2709.2,2A2709.2,Y-TSCT-Q02,2AA27,R322,T-TJCD3159-3 (TQ),YONGL_013,KRPU2,CNTSN,NOM86,NOM20,22G1,25770,V-YONGL_013-330502,2A,27,9,2,V-YONGL_013,33,5,2,10
5,25-02-17 1519,UNIT_YARD_MOVE,LOAD,EXPRT,TCLU3275150,Y-TSCT-2A2708.2,2A2708.2,Y-TSCT-Q02,2AA27,R322,T-TJCK6219-3 (TQ),YONGL_013,KRPU2,CNTSN,NOM86,NOM20,22G1,29738,V-YONGL_013-350502,2A,27,8,2,V-YONGL_013,35,5,2,10
6,25-02-17 1525,UNIT_YARD_MOVE,LOAD,EXPRT,NYKU9886964,Y-TSCT-2A2709.1,2A2709.1,Y-TSCT-Q02,2AA27,R322,T-TJCK6083-2 (TQ),YONGL_013,KRPU2,CNTSN,NOM86,NOM20,22G1,29730,V-YONGL_013-330102,2A,27,9,1,V-YONGL_013,33,1,2,10
7,25-02-17 1529,UNIT_YARD_MOVE,LOAD,EXPRT,FBIU0351338,Y-TSCT-2A2706.5,2A2706.5,Y-TSCT-Q02,2AA27,R322,T-TJC36298-2 (TQ),YONGL_013,KRPU2,CNTSN,NOM86,NOM20,22G1,28640,V-YONGL_013-350102,2A,27,6,5,V-YONGL_013,35,1,2,10
8,25-02-17 1532,UNIT_YARD_MOVE,LOAD,EXPRT,XHCU2687329,Y-TSCT-2A2708.1,2A2708.1,Y-TSCT-Q02,2AA27,R322,T-TJCG7137-2 (TQ),YONGL_013,KRPU2,CNTSN,NOM86,NOM20,22G1,30050,V-YONGL_013-330402,2A,27,8,1,V-YONGL_013,33,4,2,10
9,25-02-17 1533,UNIT_YARD_MOVE,LOAD,EXPRT,ONEU2559587,Y-TSCT-2A2707.4,2A2707.4,Y-TSCT-Q02,2AA27,R322,T-TJCK6321-2 (TQ),YONGL_013,KRPU2,CNTSN,NOM86,NOM20,22G1,25382,V-YONGL_013-350402,2A,27,7,4,V-YONGL_013,35,4,2,10
10,25-02-17 1535,UNIT_YARD_MOVE,LOAD,EXPRT,SEGU1982241,Y-TSCT-2A2702.3,2A2702.3,Y-TSCT-Q02,2AA27,R322,T-TJC31132-1 (TQ),YONGL_013,KRPU2,CNTSN,NOM86,NOM20,22G1,22620,V-YONGL_013-330902,2A,27,2,3,V-YONGL_013,33,9,2,10
11,25-02-17 1903,UNIT_YARD_MOVE,LOAD,EXPRT,ONEU2352075,Y-TSCT-2A2706.4,2A2706.4,Y-TSCT-Q02,2AA27,R322,T-HBB0N691-3 (TQ),YONGL_013,KRPU2,CNTSN,NOM86,NOM20,22G1,28691,V-YONGL_013-330802,2A,27,6,4,V-YONGL_013,33,8,2,10
12,25-02-17 1905,UNIT_YARD_MOVE,LOAD,EXPRT,NYKU3763670,Y-TSCT-2A2711.1,2A2711.1,Y-TSCT-Q02,2AA27,R322,T-TJCX1661-2 (TQ),YONGL_013,KRPU2,CNTSN,NOM86,NOM20,22G1,29200,V-YONGL_013-350802,2A,27,11,1,V-YONGL_013,35,8,2,10
